036922	002551	1	t
036947	002552	2	t
036928	002552	2	t
036942	002552	2	t
036926	002552	3	t
036921	002552	2	t
036925	002552	2	t
036919	002552	2	t
036920	002552	2	t
036936	002552	2	t
036933	002552	2	t
036932	002552	2	t
036924	002552	2	t
036923	002552	2	t
036930	002552	2	t
036922	002552	2	t
036918	002552	2	t
036962	002570	1	t
036925	002570	1	t
036970	002570	1	t
036975	002570	1	t
036931	002570	1	t
036924	002570	1	t
036923	002570	1	t
036962	002572	1	t
036927	002572	1	t
036970	002572	1	t
036929	002572	1	t
036926	002572	1	t
036925	002572	1	t
036931	002572	1	t
036924	002572	1	t
036923	002572	1	t
036970	002574	1	t
036929	002574	1	t
036962	002574	1	t
036925	002574	1	t
036926	002574	1	t
036927	002574	1	t
036924	002574	1	t
036975	002574	1	t
036931	002574	1	t
036923	002574	1	t
036962	002578	1	t
036929	002578	1	t
036970	002578	1	t
036925	002578	1	t
036926	002578	1	t
036924	002578	1	t
036931	002578	1	t
036923	002578	1	t
036975	002578	1	t
036927	002578	1	t
036962	002582	1	t
036926	002582	1	t
036970	002582	1	t
036929	002582	1	t
036925	002582	1	t
036975	002582	1	t
036931	002582	1	t
036924	002582	1	t
036923	002582	1	t
036927	002582	1	t
036962	002584	1	t
036926	002584	1	t
036970	002584	1	t
036929	002584	1	t
036975	002584	1	t
036924	002584	1	t
036931	002584	1	t
036923	002584	1	t
036925	002584	1	t
036927	002584	1	t
036962	002586	1	t
036975	002586	1	t
036970	002586	1	t
036929	002586	1	t
036926	002586	1	t
036924	002586	1	t
036931	002586	1	t
036923	002586	1	t
036925	002586	1	t
036927	002586	1	t
036962	002587	1	t
036929	002587	1	t
036970	002587	1	t
036924	002587	1	t
036926	002587	1	t
036931	002587	1	t
036975	002587	1	t
036923	002587	1	t
036927	002587	1	t
036930	002587	1	t
036925	002587	1	t
036970	002590	1	t
036926	002590	1	t
036929	002590	1	t
036931	002590	1	t
036924	002590	1	t
036936	002590	1	t
036927	002590	1	t
036975	002590	1	t
036923	002590	1	t
036925	002590	1	t
036962	002594	2	t
036929	002594	2	t
036970	002594	2	t
036931	002594	2	t
036975	002594	2	t
036926	002594	2	t
036924	002594	2	t
036925	002594	2	t
036923	002594	2	t
036927	002594	2	t
036962	002596	3	t
036929	002596	3	t
036970	002596	3	t
036931	002596	3	t
036975	002596	3	t
036924	002596	3	t
036926	002596	3	t
036923	002596	2	t
036925	002596	3	t
036927	002596	3	t
036970	002597	1	t
036923	002597	1	t
036975	002597	1	t
036925	002597	1	t
036970	002598	1	t
036929	002598	1	t
036962	002598	1	t
036924	002598	1	t
036923	002598	1	t
036927	002598	1	t
036930	002598	1	t
036926	002598	1	t
036970	002600	1	t
036927	002600	1	t
036954	002600	1	t
036929	002600	1	t
036937	002600	1	t
036926	002600	1	t
036965	002600	1	t
036936	002600	1	t
036943	002600	1	t
036924	002600	1	t
036956	002600	1	t
036930	002600	1	t
036959	002600	1	t
036957	002600	1	t
036901	002601	1	t
036902	002602	1	t
036902	002603	1	t
036901	002603	1	t
036901	002610	1	t
036902	002610	1	t
036901	002615	1	t
036902	002615	1	t
036901	002630	1	t
036902	002630	1	t
036901	002635	4	t
036902	002635	4	t
036901	002640	1	t
036902	002640	1	t
036902	002643	1	t
036901	002643	1	t
036901	002645	1	t
036902	002645	1	t
036901	002647	1	t
036902	002647	1	t
036901	002649	1	t
036902	002649	1	t
036912	002650	1	t
036913	002650	1	t
036911	002650	1	t
036913	002652	1	t
036912	002652	1	t
036911	002652	1	t
062520	002660	1	t
036911	002660	1	t
062530	002665	1	t
036913	002665	1	t
062304	002665	1	t
036912	002665	1	t
036913	002670	1	t
036912	002670	1	t
036911	002670	1	t
036911	002690	1	t
036913	002690	1	t
036912	002690	1	t
036912	002695	1	t
036911	002695	1	t
036913	002695	1	t
036912	002697	1	t
036911	002697	1	t
036913	002697	1	t
036911	002700	1	t
036912	002700	1	t
036913	002700	1	t
036912	002701	2	t
036911	002701	2	t
036913	002701	2	t
036912	002702	3	t
036911	002702	3	t
036913	002702	3	t
036912	002703	6	t
036913	002703	6	t
036911	002703	6	t
036912	002705	1	t
036911	002705	1	t
036913	002705	1	t
036901	002706	2	t
036902	002706	2	t
036911	002715	1	t
036913	002715	1	t
036912	002715	1	t
036911	002716	1	t
036913	002716	1	t
036912	002716	1	t
036941	002730	1	t
036908	002730	1	t
036966	002730	1	t
036903	002730	1	t
036909	002730	1	t
036898	002730	1	t
036910	002730	1	t
036904	002730	1	t
036914	002730	1	t
036907	002730	1	t
036900	002730	1	t
036905	002730	1	t
036915	002730	1	t
036899	002730	1	t
036906	002730	1	t
036960	002731	2	t
036961	002731	2	t
036967	002731	2	t
036968	002731	2	t
036941	002735	1	t
036900	002735	1	t
036966	002735	1	t
036909	002735	1	t
036908	002735	1	t
036903	002735	1	t
036907	002735	1	t
036910	002735	1	t
036899	002735	1	t
036914	002735	1	t
036905	002735	1	t
036915	002735	1	t
036898	002735	1	t
036904	002735	1	t
036906	002735	1	t
036966	002736	1	t
036900	002736	1	t
036941	002736	1	t
036910	002736	1	t
036914	002736	1	t
036903	002736	1	t
036909	002736	1	t
036915	002736	1	t
036904	002736	1	t
036899	002736	1	t
036905	002736	1	t
036907	002736	1	t
036906	002736	1	t
036908	002736	1	t
036898	002736	1	t
036941	002737	1	t
036910	002737	1	t
036966	002737	1	t
036907	002737	1	t
036909	002737	1	t
036900	002737	1	t
036898	002737	1	t
036903	002737	1	t
036904	002737	1	t
036905	002737	1	t
036914	002737	1	t
036908	002737	1	t
036915	002737	1	t
036906	002737	1	t
036899	002737	1	t
036966	002739	1	t
036903	002739	1	t
036941	002739	1	t
036908	002739	1	t
036905	002739	1	t
036907	002739	1	t
036899	002739	1	t
036904	002739	1	t
036900	002739	1	t
036914	002739	1	t
036915	002739	1	t
036906	002739	1	t
036966	002741	1	t
036903	002741	1	t
036941	002741	1	t
036908	002741	1	t
036899	002741	1	t
036904	002741	1	t
036900	002741	1	t
036914	002741	1	t
036905	002741	1	t
036910	002741	1	t
036907	002741	1	t
036909	002741	1	t
036915	002741	1	t
036906	002741	1	t
036898	002741	1	t
036966	002742	1	t
036907	002742	1	t
036941	002742	1	t
036915	002742	1	t
036904	002742	1	t
036903	002742	1	t
036906	002742	1	t
036914	002742	1	t
036898	002742	1	t
036905	002742	1	t
036908	002742	1	t
036910	002742	1	t
036900	002742	1	t
036899	002742	1	t
036909	002742	1	t
036941	002744	2	t
036904	002744	2	t
036966	002744	2	t
036909	002744	2	t
036914	002744	2	t
036900	002744	2	t
036906	002744	2	t
036898	002744	2	t
036905	002744	2	t
036899	002744	2	t
036915	002744	2	t
036903	002744	2	t
036910	002744	2	t
036907	002744	2	t
036908	002744	2	t
036966	002746	1	t
036908	002746	1	t
036941	002746	1	t
036914	002746	1	t
036910	002746	1	t
036907	002746	1	t
036903	002746	1	t
036899	002746	1	t
036915	002746	1	t
036905	002746	1	t
036909	002746	1	t
036906	002746	1	t
036900	002746	1	t
036904	002746	1	t
036898	002746	1	t
036909	002747	1	t
036898	002747	1	t
036910	002747	1	t
036919	002747	1	t
036941	002749	1	t
036909	002749	1	t
036966	002749	1	t
036914	002749	1	t
036906	002749	1	t
036907	002749	1	t
036903	002749	1	t
036908	002749	1	t
036899	002749	1	t
036915	002749	1	t
036900	002749	1	t
036910	002749	1	t
036905	002749	1	t
036904	002749	1	t
036966	002750	1	t
036907	002750	1	t
036941	002750	1	t
036899	002750	1	t
036909	002750	1	t
036914	002750	1	t
036905	002750	1	t
036908	002750	1	t
036915	002750	1	t
036910	002750	1	t
036904	002750	1	t
036906	002750	1	t
036900	002750	1	t
036903	002750	1	t
036898	002750	1	t
036966	002751	1	t
036910	002751	1	t
036941	002751	1	t
036906	002751	1	t
036899	002751	1	t
036898	002751	1	t
036908	002751	1	t
036914	002751	1	t
036904	002751	1	t
036915	002751	1	t
036905	002751	1	t
036907	002751	1	t
036909	002751	1	t
036900	002751	1	t
036903	002751	1	t
036910	002752	1	t
036914	002752	1	t
036905	002752	1	t
036915	002752	1	t
036903	002752	1	t
036900	002752	1	t
036904	002752	1	t
036908	002752	1	t
036906	002752	1	t
036907	002752	1	t
036909	002752	1	t
036941	002753	4	t
036904	002753	4	t
036966	002753	4	t
036908	002753	4	t
036914	002753	4	t
036915	002753	4	t
036900	002753	4	t
036907	002753	4	t
036905	002753	4	t
036903	002753	4	t
036909	002753	4	t
036898	002753	4	t
036899	002753	4	t
036906	002753	4	t
036910	002753	4	t
036941	002754	1	t
036910	002754	1	t
036966	002754	1	t
036914	002754	1	t
036898	002754	1	t
036909	002754	1	t
036903	002754	1	t
036915	002754	1	t
036907	002754	1	t
036905	002754	1	t
036899	002754	1	t
036908	002754	1	t
036906	002754	1	t
036904	002754	1	t
036900	002754	1	t
036966	002755	1	t
036910	002755	1	t
036909	002755	1	t
036899	002755	1	t
036903	002755	1	t
036915	002755	1	t
036905	002755	1	t
036900	002755	1	t
036898	002755	1	t
036907	002756	1	t
036904	002756	1	t
036905	002756	1	t
036909	002756	1	t
036900	002756	1	t
036941	002757	1	t
036903	002757	1	t
036966	002757	1	t
036909	002757	1	t
036914	002757	1	t
036910	002757	1	t
036907	002757	1	t
036904	002757	1	t
036899	002757	1	t
036915	002757	1	t
036905	002757	1	t
036908	002757	1	t
036906	002757	1	t
036898	002757	1	t
036900	002757	1	t
036966	002758	1	t
036909	002758	1	t
036915	002758	1	t
036905	002758	1	t
036903	002758	1	t
036910	002758	1	t
036899	002758	1	t
036900	002758	1	t
036898	002758	1	t
036941	002759	1	t
036914	002759	1	t
036966	002759	1	t
036899	002759	1	t
036903	002759	1	t
036915	002759	1	t
036906	002759	1	t
036898	002759	1	t
036908	002759	1	t
036910	002759	1	t
036941	002760	1	t
036898	002760	1	t
036966	002760	1	t
036915	002760	1	t
036909	002760	1	t
036914	002760	1	t
036899	002760	1	t
036905	002760	1	t
036906	002760	1	t
036904	002760	1	t
036907	002760	1	t
036903	002760	1	t
036908	002760	1	t
036900	002760	1	t
036910	002760	1	t
036941	002762	4	t
036914	002762	4	t
036966	002762	4	t
036904	002762	4	t
036915	002762	4	t
036899	002762	4	t
036905	002762	4	t
036906	002762	4	t
036898	002762	4	t
036908	002762	4	t
036909	002762	4	t
036907	002762	4	t
036900	002762	4	t
036903	002762	4	t
036910	002762	4	t
036966	002763	1	t
036907	002763	1	t
036941	002763	1	t
036915	002763	1	t
036898	002763	1	t
036899	002763	1	t
036905	002763	1	t
036903	002763	1	t
036906	002763	1	t
036900	002763	1	t
036914	002763	1	t
036904	002763	1	t
036908	002763	1	t
036909	002763	1	t
036910	002763	1	t
036941	002764	1	t
036906	002764	1	t
036966	002764	1	t
036915	002764	1	t
036905	002764	1	t
036907	002764	1	t
036899	002764	1	t
036898	002764	1	t
036903	002764	1	t
036908	002764	1	t
036900	002764	1	t
036904	002764	1	t
036914	002764	1	t
036909	002764	1	t
036910	002764	1	t
036941	002765	1	t
036903	002765	1	t
036966	002765	1	t
036904	002765	1	t
036906	002765	1	t
036915	002765	1	t
036908	002765	1	t
036907	002765	1	t
036905	002765	1	t
036898	002765	1	t
036900	002765	1	t
036899	002765	1	t
036909	002765	1	t
036910	002765	1	t
036914	002765	1	t
036915	002768	1	t
036906	002768	1	t
036905	002768	1	t
036907	002768	1	t
036941	002769	1	t
036906	002769	1	t
036966	002769	1	t
036915	002769	1	t
036907	002769	1	t
036905	002769	1	t
036899	002769	1	t
036908	002769	1	t
036904	002769	1	t
036909	002769	1	t
036898	002769	1	t
036903	002769	1	t
036900	002769	1	t
036914	002769	1	t
036910	002769	1	t
036966	002770	1	t
036898	002770	1	t
036941	002770	1	t
036915	002770	1	t
036899	002770	1	t
036903	002770	1	t
036906	002770	1	t
036905	002770	1	t
036908	002770	1	t
036904	002770	1	t
036900	002770	1	t
036909	002770	1	t
036910	002770	1	t
036914	002770	1	t
036907	002770	1	t
036966	002771	12	t
036899	002771	12	t
036941	002771	12	t
036915	002771	12	t
036904	002771	12	t
036905	002771	12	t
036908	002771	12	t
036898	002771	12	t
036903	002771	12	t
036906	002771	12	t
036910	002771	12	t
036909	002771	12	t
036900	002771	12	t
036914	002771	12	t
036907	002771	12	t
036966	002772	2	t
036907	002772	2	t
036941	002772	2	t
036915	002772	2	t
036905	002772	2	t
036898	002772	2	t
036903	002772	2	t
036908	002772	2	t
036909	002772	2	t
036899	002772	2	t
036900	002772	2	t
036910	002772	2	t
036904	002772	2	t
036914	002772	2	t
036906	002772	2	t
036941	002773	2	t
036908	002773	2	t
036966	002773	2	t
036909	002773	2	t
036904	002773	2	t
036905	002773	2	t
036898	002773	2	t
036903	002773	2	t
036914	002773	2	t
036915	002773	2	t
036900	002773	2	t
036907	002773	2	t
036899	002773	2	t
036910	002773	2	t
036906	002773	2	t
036966	002775	1	t
036908	002775	1	t
036941	002775	1	t
036905	002775	1	t
036903	002775	1	t
036909	002775	1	t
036900	002775	1	t
036898	002775	1	t
036904	002775	1	t
036915	002775	1	t
036914	002775	1	t
036899	002775	1	t
036910	002775	1	t
036907	002775	1	t
036906	002775	1	t
036966	002776	1	t
036915	002776	1	t
036941	002776	1	t
036908	002776	1	t
036905	002776	1	t
036899	002776	1	t
036900	002776	1	t
036909	002776	1	t
036907	002776	1	t
036904	002776	1	t
036903	002776	1	t
036914	002776	1	t
036906	002776	1	t
033420	002777	1	t
033410	002777	1	t
030210	002800	1	t
030310	002800	1	t
030318	002800	1	t
030210	002805	1	t
030310	002805	1	t
030318	002805	1	t
030210	002810	1	t
030310	002810	1	t
030318	002810	1	t
030210	002815	1	t
030310	002815	1	t
030318	002815	1	t
030210	002816	1	t
030309	002816	1	t
030310	002816	1	t
030210	002825	1	t
030310	002825	1	t
030318	002825	1	t
030210	002835	1	t
030310	002835	1	t
030318	002835	1	t
030210	002836	1	t
030309	002836	1	t
030310	002836	1	t
030210	002840	1	t
030310	002840	1	t
030318	002840	1	t
030210	002841	1	t
030309	002841	1	t
030310	002841	1	t
030210	002845	1	t
030310	002845	1	t
030318	002845	1	t
030210	002846	1	t
030309	002846	1	t
030310	002846	1	t
030210	002850	4	t
030310	002850	4	t
030318	002850	4	t
030210	002855	4	t
030310	002855	4	t
030318	002855	4	t
030210	002860	1	t
030310	002860	1	t
030318	002860	1	t
030210	002865	1	t
030310	002865	1	t
030318	002865	1	t
030209	002866	1	t
030210	002866	1	t
030218	002866	1	t
030219	002866	1	t
030309	002866	1	t
030310	002866	1	t
030209	002870	1	t
030218	002870	1	t
030219	002870	1	t
030209	002872	1	t
030218	002872	1	t
030219	002872	1	t
030210	002875	1	t
030309	002875	1	t
030310	002875	1	t
030318	002875	1	t
036916	002900	1	t
036917	002901	1	t
036916	002902	1	t
036917	002902	1	t
036917	002903	1	t
036916	002903	1	t
036917	002904	1	t
036916	002904	1	t
036917	002905	1	t
036916	002905	1	t
036917	002906	1	t
036916	002906	1	t
036917	002907	1	t
036916	002907	1	t
036917	002908	1	t
036916	002908	1	t
036917	002909	1	t
036916	002909	1	t
036917	002910	1	t
036916	002910	1	t
036917	002911	1	t
036916	002911	1	t
036917	002912	4	t
036916	002912	4	t
036917	002914	1	t
036916	002914	1	t
036917	002915	1	t
036916	002915	1	t
036917	002922	1	t
036916	002922	1	t
036917	002923	2	t
036916	002923	2	t
036917	002927	1	t
036916	002927	1	t
036916	002931	1	t
036917	002931	1	t
036917	002932	1	t
036916	002932	1	t
036916	002933	1	t
036917	002933	1	t
036916	002934	1	t
036917	002934	1	t
036917	002935	1	t
036916	002935	1	t
036916	002936	1	t
036917	002936	1	t
036916	002937	2	t
036917	002938	2	t
036916	002939	1	t
036917	002939	1	t
036947	002940	2	t
036933	002940	2	t
036942	002940	2	t
036926	002940	3	t
036919	002940	2	t
036936	002940	2	t
036920	002940	2	t
036924	002940	3	t
036928	002940	2	t
036916	002940	1	t
036921	002940	2	t
036923	002940	2	t
036925	002940	3	t
036922	002940	2	t
036930	002940	3	t
036918	002940	2	t
036917	002940	1	t
036932	002940	2	t
036953	002941	5	t
036916	002941	8	t
036956	002941	5	t
036917	002941	8	t
036964	002941	5	t
036971	002941	5	t
036952	002941	5	t
036972	002941	5	t
036950	002941	5	t
036951	002941	4	t
036917	002942	4	t
036952	002942	4	t
036916	002942	4	t
036972	002942	4	t
036971	002942	4	t
036964	002942	4	t
036956	002942	4	t
036950	002942	4	t
036953	002942	4	t
036951	002942	4	t
036932	002947	1	t
036947	002947	1	t
036936	002947	1	t
036942	002947	1	t
036919	002947	1	t
036920	002947	1	t
036933	002947	1	t
036923	002947	1	t
036921	002947	1	t
036928	002947	1	t
036922	002947	1	t
036918	002947	1	t
036971	002948	2	t
036953	002948	2	t
036964	002948	2	t
036956	002948	2	t
036972	002948	2	t
036950	002948	2	t
036951	002948	2	t
036952	002948	2	t
036952	002949	4	t
036971	002949	4	t
036953	002949	4	t
036972	002949	4	t
036950	002949	4	t
036951	002949	4	t
036971	002950	1	t
036953	002950	1	t
036964	002950	1	t
036951	002950	1	t
036950	002950	1	t
036952	002950	1	t
036972	002950	1	t
036956	002950	1	t
036945	002954	1	t
036940	002954	1	t
036958	002954	1	t
036948	002954	1	t
036946	002954	1	t
036946	002956	1	t
036945	002956	1	t
036948	002956	1	t
036940	002956	1	t
036958	002956	1	t
036946	002958	1	t
036948	002958	1	t
036940	002958	1	t
036945	002958	1	t
036958	002958	1	t
036946	002961	2	t
036958	002961	2	t
036948	002961	2	t
036940	002961	2	t
036945	002961	2	t
036940	002962	1	t
036958	002962	1	t
036946	002962	1	t
036948	002962	1	t
036945	002962	1	t
036940	002963	1	t
036958	002963	1	t
036948	002963	1	t
036945	002963	1	t
036958	002965	1	t
036940	002965	1	t
036948	002965	1	t
036945	002965	1	t
036948	002967	2	t
036940	002967	2	t
036958	002967	2	t
036945	002967	2	t
036948	002971	1	t
036958	002971	1	t
036940	002971	1	t
036945	002971	1	t
036940	002973	1	t
036958	002973	1	t
036948	002973	1	t
036945	002973	1	t
036940	002975	1	t
036958	002975	1	t
036948	002975	1	t
036945	002975	1	t
036948	002977	1	t
036940	002977	1	t
036958	002977	1	t
036945	002977	1	t
036971	003106	2	t
036950	003106	2	t
036971	003107	1	t
036953	003107	1	t
036952	003107	1	t
036956	003107	1	t
036964	003107	1	t
036965	003107	1	t
036951	003107	1	t
036972	003107	1	t
036950	003107	1	t
036965	003114	1	t
036953	003114	1	t
036971	003114	1	t
036956	003114	1	t
036972	003114	1	t
036964	003114	1	t
036951	003114	1	t
036952	003114	1	t
036950	003114	1	t
036971	003115	1	t
036956	003115	1	t
036964	003115	1	t
036952	003115	1	t
036951	003115	1	t
036953	003115	1	t
036972	003115	1	t
036965	003115	1	t
036950	003115	1	t
036956	003117	4	t
036953	003117	4	t
036964	003117	4	t
036971	003117	4	t
036972	003117	4	t
036952	003117	4	t
036951	003117	4	t
036950	003117	4	t
036953	003118	1	t
036956	003118	1	t
036964	003118	1	t
036952	003118	1	t
036951	003118	1	t
036972	003118	1	t
036950	003118	1	t
036971	003118	1	t
036964	003120	1	t
036972	003120	1	t
036971	003120	1	t
036952	003120	1	t
036951	003120	1	t
036950	003120	1	t
036953	003120	1	t
036956	003120	1	t
036956	003121	1	t
036964	003121	1	t
036953	003121	1	t
036965	003121	1	t
036952	003121	1	t
036971	003121	1	t
036950	003121	1	t
036951	003121	1	t
036972	003121	1	t
036964	003130	1	t
036971	003130	1	t
036972	003130	1	t
036953	003130	1	t
036951	003130	1	t
036950	003130	1	t
036952	003130	1	t
036956	003130	1	t
036964	003133	1	t
036956	003133	1	t
036951	003133	1	t
036950	003133	1	t
036971	003133	1	t
036972	003133	1	t
036952	003133	1	t
036953	003133	1	t
036952	003134	1	t
036964	003134	1	t
036951	003134	1	t
036950	003134	1	t
036971	003134	1	t
