4315077	793946	551	1	7.94	\N	574805	2940462	\N	12	0	\N	\N	\N	\N	\N	7.94	0.95	\N	\N	0	0	\N	\N	1.410
4315078	793946	466820	1	6.31	\N	570910	2916152	\N	12	0	\N	\N	\N	\N	\N	6.31	0.75	\N	\N	0	0	\N	\N	800
4315079	793946	466820	1	6.3	\N	572259	2928303	\N	12	0	\N	\N	\N	\N	\N	6.3	0.75	\N	\N	0	0	\N	\N	1.600
4315080	793946	542584	1	2.44	\N	572793	2930706	\N	12	0	\N	\N	\N	\N	\N	2.44	0.29	\N	\N	0	0	\N	\N	1.470
4315081	793946	457279	1	7.26	\N	574680	2946550	\N	12	0	\N	\N	\N	\N	\N	7.26	0.87	\N	\N	0	0	\N	\N	480
4315082	793946	466820	1	6.31	\N	570593	2910229	\N	12	0	\N	\N	\N	\N	\N	6.31	0.75	\N	\N	0	0	\N	\N	790
4315083	793946	457229	1	9.63	\N	573368	2861862	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	160
4315084	793946	542584	1	2.46	\N	562501	2863522	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	1.930
4315085	793946	6145	1	0.23	\N	573593	2842407	\N	12	0	\N	\N	\N	\N	\N	0.23	0.02	\N	\N	0	0	\N	\N	310
4315086	793946	542584	1	6.27	\N	553221	2793746	\N	12	0	\N	\N	\N	\N	\N	6.27	0.75	\N	\N	0	0	\N	\N	1.180
4315087	793946	522345	1	0.58	\N	574002	2937189	\N	12	0	\N	\N	\N	\N	\N	0.58	0.06	\N	\N	0	0	\N	\N	1.350
4315088	793946	5941	1	0.03	\N	574931	2939674	\N	12	0	\N	\N	\N	\N	\N	0.03	0	\N	\N	0	0	\N	\N	620
4315089	793946	5513	1	0.74	\N	574730	2940739	\N	12	0	\N	\N	\N	\N	\N	0.74	0.08	\N	\N	0	0	\N	\N	1.070
4315090	793946	4430	1	1.76	\N	573460	2924068	\N	12	0	\N	\N	\N	\N	\N	1.76	0.21	\N	\N	0	0	\N	\N	230
4315091	793946	6217	1	0.46	\N	573613	2926333	\N	12	0	\N	\N	\N	\N	\N	0.46	0.05	\N	\N	0	0	\N	\N	320
4315092	793946	443002	1	0.27	\N	573403	2935314	\N	12	0	\N	\N	\N	\N	\N	0.27	0.03	\N	\N	0	0	\N	\N	1.300
4315093	793946	522531	1	0.05	\N	573593	2936838	\N	12	0	\N	\N	\N	\N	\N	0.05	0	\N	\N	0	0	\N	\N	1.730
4315094	793946	458008	1	20.54	\N	570568	2914654	\N	12	0	\N	\N	\N	\N	\N	20.54	2.46	\N	\N	0	0	\N	\N	80
4315095	793946	153914	1	2.98	\N	574832	2941908	\N	12	0	\N	\N	\N	\N	\N	2.98	0.35	\N	\N	0	0	\N	\N	1.420
4315096	793946	3716	1	0.32	\N	575019	2887991	\N	12	0	\N	\N	\N	\N	\N	0.32	0.03	\N	\N	0	0	\N	\N	1.570
4315097	793946	457972	1	0.81	\N	574832	2941660	\N	12	0	\N	\N	\N	\N	\N	0.81	0.09	\N	\N	0	0	\N	\N	1.110
4315098	793946	457229	1	9.63	\N	573349	2912456	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	130
4315099	793946	458009	1	7.22	\N	574001	2938487	\N	12	0	\N	\N	\N	\N	\N	7.22	0.86	\N	\N	0	0	\N	\N	1.830
4315100	793946	1759	1	1.55	\N	571635	2922036	\N	12	0	\N	\N	\N	\N	\N	1.55	0.18	\N	\N	0	0	\N	\N	1.460
4315101	793946	526064	1	0.03	\N	573991	2939547	\N	12	0	\N	\N	\N	\N	\N	0.03	0	\N	\N	0	0	\N	\N	980
4315102	793946	540990	1	0.31	\N	573338	2932951	\N	12	0	\N	\N	\N	\N	\N	0.31	0.03	\N	\N	0	0	\N	\N	1.820
4315103	793946	542584	1	2.46	\N	567430	2896373	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	1.810
4315104	793946	1759	1	1.55	\N	571635	2921831	\N	12	0	\N	\N	\N	\N	\N	1.55	0.18	\N	\N	0	0	\N	\N	90
4315105	793946	541378	1	0.16	\N	574972	2929974	\N	12	0	\N	\N	\N	\N	\N	0.16	0.01	\N	\N	0	0	\N	\N	670
4315106	793946	386126	1	1.8	\N	573513	2932542	\N	12	0	\N	\N	\N	\N	\N	1.8	0.21	\N	\N	0	0	\N	\N	920
4315107	793946	540784	1	0.09	\N	574660	2945880	\N	12	0	\N	\N	\N	\N	\N	0.09	0.01	\N	\N	0	0	\N	\N	1.370
4315108	793946	466820	1	6.32	\N	567325	2895858	\N	12	0	\N	\N	\N	\N	\N	6.32	0.75	\N	\N	0	0	\N	\N	1.210
4315109	793946	466783	1	14.94	\N	574794	2904272	\N	12	0	\N	\N	\N	\N	\N	14.94	1.79	\N	\N	0	0	\N	\N	580
4315110	793946	542584	1	6.27	\N	560040	2850145	\N	12	0	\N	\N	\N	\N	\N	6.27	0.75	\N	\N	0	0	\N	\N	1.190
4315111	793946	545093	1	3.05	\N	574090	2936925	\N	12	0	\N	\N	\N	\N	\N	3.05	0.36	\N	\N	0	0	\N	\N	450
4315112	793946	458009	1	7.22	\N	567480	2894749	\N	12	0	\N	\N	\N	\N	\N	7.22	0.86	\N	\N	0	0	\N	\N	1.220
4315113	793946	545100	1	0.61	\N	571530	2921475	\N	12	0	\N	\N	\N	\N	\N	0.61	0.07	\N	\N	0	0	\N	\N	810
4315114	793946	443149	1	1.01	\N	573338	2934566	\N	12	0	\N	\N	\N	\N	\N	1.01	0.12	\N	\N	0	0	\N	\N	1.610
4315115	793946	522528	1	0.1	\N	573310	2935711	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	840
4315116	793946	552	1	8.2	\N	573429	2928906	\N	12	0	\N	\N	\N	\N	\N	8.2	0.98	\N	\N	0	0	\N	\N	220
4315117	793946	554	1	4.16	\N	574001	2937902	\N	12	0	\N	\N	\N	\N	\N	4.16	0.49	\N	\N	0	0	\N	\N	1.630
4315118	793946	540214	1	0.05	\N	573587	2923808	\N	12	0	\N	\N	\N	\N	\N	0.05	0	\N	\N	0	0	\N	\N	1.320
4315119	793946	466783	1	15.03	\N	570471	2914382	\N	12	0	\N	\N	\N	\N	\N	15.03	1.8	\N	\N	0	0	\N	\N	1.240
4315120	793946	457972	1	0.81	\N	567879	2897267	\N	12	0	\N	\N	\N	\N	\N	0.81	0.09	\N	\N	0	0	\N	\N	1.230
4315121	793946	457986	1	12.2	\N	574937	2941609	\N	12	0	\N	\N	\N	\N	\N	12.2	1.46	\N	\N	0	0	\N	\N	1.440
4315122	793946	3716	1	0.32	\N	574019	2852788	\N	12	0	\N	\N	\N	\N	\N	0.32	0.03	\N	\N	0	0	\N	\N	410
4315123	793946	551	1	7.95	\N	573593	2859385	\N	12	0	\N	\N	\N	\N	\N	7.95	0.95	\N	\N	0	0	\N	\N	1.330
4315124	793946	643	1	0.45	\N	575019	2910189	\N	12	0	\N	\N	\N	\N	\N	0.45	0.05	\N	\N	0	0	\N	\N	1.790
4315125	793946	540106	1	0.4	\N	573338	2934889	\N	12	0	\N	\N	\N	\N	\N	0.4	0.04	\N	\N	0	0	\N	\N	1.980
4315126	793946	522528	1	0.1	\N	574096	2937637	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	1.030
4315127	793946	457986	1	12.22	\N	573587	2925322	\N	12	0	\N	\N	\N	\N	\N	12.22	1.46	\N	\N	0	0	\N	\N	1.500
4315128	793946	457986	1	12.27	\N	570471	2914121	\N	12	0	\N	\N	\N	\N	\N	12.27	1.47	\N	\N	0	0	\N	\N	770
4315129	793946	457229	1	9.63	\N	573482	2883879	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	250
4315130	793946	4216	1	1.99	\N	573338	2934566	\N	12	0	\N	\N	\N	\N	\N	1.99	0.23	\N	\N	0	0	\N	\N	1.720
4315131	793946	466820	1	6.32	\N	567315	2893022	\N	12	0	\N	\N	\N	\N	\N	6.32	0.75	\N	\N	0	0	\N	\N	1.200
4315132	793946	457229	1	9.63	\N	573571	2853981	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	290
4315133	793946	4189	1	0.22	\N	574846	2946974	\N	12	0	\N	\N	\N	\N	\N	0.22	0.02	\N	\N	0	0	\N	\N	1.120
4315134	793946	540093	1	1.37	\N	573347	2935574	\N	12	0	\N	\N	\N	\N	\N	1.37	0.16	\N	\N	0	0	\N	\N	1.490
4315135	793946	522690	1	1.22	\N	575019	2887891	\N	12	0	\N	\N	\N	\N	\N	1.22	0.14	\N	\N	0	0	\N	\N	1.690
4315136	793946	522527	1	0.12	\N	573310	2935711	\N	12	0	\N	\N	\N	\N	\N	0.12	0.01	\N	\N	0	0	\N	\N	100
4315137	793946	551	1	7.95	\N	573338	2932525	\N	12	0	\N	\N	\N	\N	\N	7.95	0.95	\N	\N	0	0	\N	\N	1.900
4315138	793946	522527	1	0.12	\N	574660	2945979	\N	12	0	\N	\N	\N	\N	\N	0.12	0.01	\N	\N	0	0	\N	\N	1.840
4315139	793946	542584	1	2.46	\N	563132	2871790	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	20
4315140	793946	541378	1	0.16	\N	574805	2940528	\N	12	0	\N	\N	\N	\N	\N	0.16	0.01	\N	\N	0	0	\N	\N	1.670
4315141	793946	534763	1	1.53	\N	573618	2917997	\N	12	0	\N	\N	\N	\N	\N	1.53	0.18	\N	\N	0	0	\N	\N	340
4315142	793946	457980	1	0.86	\N	573513	2935082	\N	12	0	\N	\N	\N	\N	\N	0.86	0.1	\N	\N	0	0	\N	\N	260
4315143	793946	6151	1	1.25	\N	573593	2842407	\N	12	0	\N	\N	\N	\N	\N	1.25	0.14	\N	\N	0	0	\N	\N	950
4315144	793946	543010	1	1.14	\N	566215	2886451	\N	12	0	\N	\N	\N	\N	\N	1.14	0.13	\N	\N	0	0	\N	\N	720
4315145	793946	542584	1	2.46	\N	567513	2889553	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	1.940
4315146	793946	457986	1	12.2	\N	574762	2944156	\N	12	0	\N	\N	\N	\N	\N	12.2	1.46	\N	\N	0	0	\N	\N	560
4315147	793946	542584	1	2.46	\N	569912	2906080	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	60
4315148	793946	458009	1	7.22	\N	573423	2931826	\N	12	0	\N	\N	\N	\N	\N	7.22	0.86	\N	\N	0	0	\N	\N	890
4315149	793946	542573	1	2.46	\N	567430	2896373	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	1.580
4315150	793946	466703	1	0.46	\N	573350	2932390	\N	12	0	\N	\N	\N	\N	\N	0.46	0.05	\N	\N	0	0	\N	\N	140
4315151	793946	522527	1	0.12	\N	574096	2937637	\N	12	0	\N	\N	\N	\N	\N	0.12	0.01	\N	\N	0	0	\N	\N	460
4315152	793946	466703	1	0.46	\N	569793	2912008	\N	12	0	\N	\N	\N	\N	\N	0.46	0.05	\N	\N	0	0	\N	\N	760
4315153	793946	522527	1	0.12	\N	574690	2939702	\N	12	0	\N	\N	\N	\N	\N	0.12	0.01	\N	\N	0	0	\N	\N	500
4315154	793946	540093	1	1.37	\N	574688	2941464	\N	12	0	\N	\N	\N	\N	\N	1.37	0.16	\N	\N	0	0	\N	\N	490
4315155	793946	542576	1	6.19	\N	572318	2916245	\N	12	0	\N	\N	\N	\N	\N	6.19	0.74	\N	\N	0	0	\N	\N	830
4315156	793946	466703	1	0.46	\N	570020	2816491	\N	12	0	\N	\N	\N	\N	\N	0.46	0.05	\N	\N	0	0	\N	\N	70
4315157	793946	534416	1	0.45	\N	575026	2946820	\N	12	0	\N	\N	\N	\N	\N	0.45	0.05	\N	\N	0	0	\N	\N	1.170
4315158	793946	5442	1	6.16	\N	574794	2946890	\N	12	0	\N	\N	\N	\N	\N	6.16	0.73	\N	\N	0	0	\N	\N	1.400
4315159	793946	458009	1	7.22	\N	570568	2914654	\N	12	0	\N	\N	\N	\N	\N	7.22	0.86	\N	\N	0	0	\N	\N	780
4315160	793946	457229	1	9.63	\N	573527	2922981	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	930
4315161	793946	522528	1	0.1	\N	573593	2936838	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	1.620
4315162	793946	522533	1	0.1	\N	574699	2940991	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	1.380
4315163	793946	655	1	4.06	\N	575019	2910189	\N	12	0	\N	\N	\N	\N	\N	4.06	0.48	\N	\N	0	0	\N	\N	1.920
4315164	793946	540797	1	0.3	\N	574660	2945880	\N	12	0	\N	\N	\N	\N	\N	0.3	0.03	\N	\N	0	0	\N	\N	1.660
4315165	793946	545098	1	1.83	\N	574050	2937343	\N	12	0	\N	\N	\N	\N	\N	1.83	0.21	\N	\N	0	0	\N	\N	1.010
4315166	793946	6084	1	1.86	\N	573556	2933077	\N	12	0	\N	\N	\N	\N	\N	1.86	0.22	\N	\N	0	0	\N	\N	280
4315167	793946	542584	1	6.25	\N	561779	2860324	\N	12	0	\N	\N	\N	\N	\N	6.25	0.74	\N	\N	0	0	\N	\N	710
4315168	793946	522534	1	0.01	\N	574001	2937984	\N	12	0	\N	\N	\N	\N	\N	0.01	0	\N	\N	0	0	\N	\N	990
4315169	793946	545213	1	0.06	\N	574889	2940455	\N	12	0	\N	\N	\N	\N	\N	0.06	0	\N	\N	0	0	\N	\N	1.430
4315170	793946	542584	1	2.46	\N	567513	2886612	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	1.710
4315171	793946	457229	1	9.63	\N	573587	2879598	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	300
4315172	793946	542568	1	2.14	\N	572793	2930706	\N	12	0	\N	\N	\N	\N	\N	2.14	0.25	\N	\N	0	0	\N	\N	1.270
4315173	793946	542584	1	6.27	\N	558449	2842125	\N	12	0	\N	\N	\N	\N	\N	6.27	0.75	\N	\N	0	0	\N	\N	1.860
4315174	793946	526064	1	0.03	\N	573338	2931889	\N	12	0	\N	\N	\N	\N	\N	0.03	0	\N	\N	0	0	\N	\N	110
4315175	793946	458008	1	20.54	\N	566211	2886834	\N	12	0	\N	\N	\N	\N	\N	20.54	2.46	\N	\N	0	0	\N	\N	30
4315176	793946	542574	1	0.38	\N	567430	2896373	\N	12	0	\N	\N	\N	\N	\N	0.38	0.04	\N	\N	0	0	\N	\N	1.700
4315177	793946	526081	1	0.06	\N	574002	2937189	\N	12	0	\N	\N	\N	\N	\N	0.06	0	\N	\N	0	0	\N	\N	1.640
4315178	793946	457229	1	9.63	\N	573388	2898013	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	170
4315179	793946	522528	1	0.1	\N	574690	2939702	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	1.050
4315180	793946	467036	1	4.74	\N	574954	2904068	\N	12	0	\N	\N	\N	\N	\N	4.74	0.56	\N	\N	0	0	\N	\N	660
4315181	793946	6084	1	1.86	\N	574713	2946112	\N	12	0	\N	\N	\N	\N	\N	1.86	0.22	\N	\N	0	0	\N	\N	520
4315182	793946	526081	1	0.06	\N	574805	2940737	\N	12	0	\N	\N	\N	\N	\N	0.06	0	\N	\N	0	0	\N	\N	1.100
4315183	793946	457986	1	12.2	\N	574001	2938538	\N	12	0	\N	\N	\N	\N	\N	12.2	1.46	\N	\N	0	0	\N	\N	1.740
4315184	793946	545105	1	1.83	\N	574025	2936747	\N	12	0	\N	\N	\N	\N	\N	1.83	0.21	\N	\N	0	0	\N	\N	420
4315185	793946	5360	1	0.31	\N	574794	2946890	\N	12	0	\N	\N	\N	\N	\N	0.31	0.03	\N	\N	0	0	\N	\N	1.090
4315186	793946	457972	1	0.81	\N	573513	2931581	\N	12	0	\N	\N	\N	\N	\N	0.81	0.09	\N	\N	0	0	\N	\N	1.310
4315187	793946	457986	1	12.22	\N	573403	2935092	\N	12	0	\N	\N	\N	\N	\N	12.22	1.46	\N	\N	0	0	\N	\N	200
4315188	793946	542568	1	3.03	\N	558449	2842125	\N	12	0	\N	\N	\N	\N	\N	3.03	0.36	\N	\N	0	0	\N	\N	1.800
4315189	793946	542584	1	2.46	\N	568772	2903496	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	740
4315190	793946	542576	1	6.21	\N	562501	2863522	\N	12	0	\N	\N	\N	\N	\N	6.21	0.74	\N	\N	0	0	\N	\N	1.870
4315191	793946	534763	1	1.52	\N	574862	2946628	\N	12	0	\N	\N	\N	\N	\N	1.52	0.18	\N	\N	0	0	\N	\N	1.130
4315192	793946	542584	1	2.46	\N	567359	2895842	\N	12	0	\N	\N	\N	\N	\N	2.46	0.29	\N	\N	0	0	\N	\N	40
4315193	793946	526321	1	0.53	\N	573338	2932525	\N	12	0	\N	\N	\N	\N	\N	0.53	0.06	\N	\N	0	0	\N	\N	1.970
4315194	793946	457229	1	9.63	\N	573527	2922727	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	270
4315195	793946	540778	1	0.09	\N	574660	2945880	\N	12	0	\N	\N	\N	\N	\N	0.09	0.01	\N	\N	0	0	\N	\N	1.040
4315196	793946	541378	1	0.16	\N	574805	2940591	\N	12	0	\N	\N	\N	\N	\N	0.16	0.01	\N	\N	0	0	\N	\N	1.560
4315197	793946	525087	1	1.43	\N	573990	2938982	\N	12	0	\N	\N	\N	\N	\N	1.43	0.17	\N	\N	0	0	\N	\N	380
4315198	793946	1771	1	1.02	\N	573990	2935488	\N	12	0	\N	\N	\N	\N	\N	1.02	0.12	\N	\N	0	0	\N	\N	970
4315199	793946	452309	1	0.07	\N	573338	2932525	\N	12	0	\N	\N	\N	\N	\N	0.07	0	\N	\N	0	0	\N	\N	1.950
4315200	793946	457986	1	12.2	\N	574052	2915791	\N	12	0	\N	\N	\N	\N	\N	12.2	1.46	\N	\N	0	0	\N	\N	1.020
4315201	793946	457986	1	12.22	\N	573363	2935837	\N	12	0	\N	\N	\N	\N	\N	12.22	1.46	\N	\N	0	0	\N	\N	150
4315202	793946	442996	1	0.23	\N	573338	2933200	\N	12	0	\N	\N	\N	\N	\N	0.23	0.02	\N	\N	0	0	\N	\N	1.280
4315203	793946	458008	1	20.54	\N	567480	2894749	\N	12	0	\N	\N	\N	\N	\N	20.54	3.53	\N	\N	0	0	\N	\N	730
4315204	793946	457229	1	9.62	\N	573962	2932412	\N	12	0	\N	\N	\N	\N	\N	9.62	1.15	\N	\N	0	0	\N	\N	350
4315205	793946	542584	1	6.27	\N	552618	2789120	\N	12	0	\N	\N	\N	\N	\N	6.27	0.75	\N	\N	0	0	\N	\N	700
4315206	793946	457229	1	9.63	\N	573395	2851146	\N	12	0	\N	\N	\N	\N	\N	9.63	1.15	\N	\N	0	0	\N	\N	190
4315207	793946	545104	1	1.83	\N	574096	2937771	\N	12	0	\N	\N	\N	\N	\N	1.83	0.21	\N	\N	0	0	\N	\N	1.650
4315208	793946	525056	1	9.15	\N	573966	2939299	\N	12	0	\N	\N	\N	\N	\N	9.15	1.09	\N	\N	0	0	\N	\N	360
4315209	793946	542584	1	2.44	\N	574937	2941157	\N	12	0	\N	\N	\N	\N	\N	2.44	0.29	\N	\N	0	0	\N	\N	1.140
4315210	793946	541211	1	5.14	\N	574789	2942718	\N	12	0	\N	\N	\N	\N	\N	5.14	0.61	\N	\N	0	0	\N	\N	1.390
4315211	793946	525056	1	9.16	\N	573473	2936735	\N	12	0	\N	\N	\N	\N	\N	9.16	1.09	\N	\N	0	0	\N	\N	910
4315212	793946	534763	1	1.53	\N	573618	2917997	\N	12	0	\N	\N	\N	\N	\N	1.53	0.18	\N	\N	0	0	\N	\N	960
4315213	793946	443000	1	0.26	\N	573338	2932412	\N	12	0	\N	\N	\N	\N	\N	0.26	0.03	\N	\N	0	0	\N	\N	1.990
4315214	793946	458008	1	20.54	\N	573423	2931826	\N	12	0	\N	\N	\N	\N	\N	20.54	2.46	\N	\N	0	0	\N	\N	210
4315215	793946	525087	1	1.43	\N	573971	2808764	\N	12	0	\N	\N	\N	\N	\N	1.43	0.17	\N	\N	0	0	\N	\N	370
4315216	793946	542568	1	2.15	\N	567513	2889553	\N	12	0	\N	\N	\N	\N	\N	2.15	0.25	\N	\N	0	0	\N	\N	1.880
4315217	793946	534763	1	1.52	\N	574862	2946628	\N	12	0	\N	\N	\N	\N	\N	1.52	0.18	\N	\N	0	0	\N	\N	600
4315218	793946	542584	1	2.44	\N	574975	2946149	\N	12	0	\N	\N	\N	\N	\N	2.44	0.29	\N	\N	0	0	\N	\N	680
4315219	793946	458009	1	7.22	\N	574789	2942762	\N	12	0	\N	\N	\N	\N	\N	7.22	0.86	\N	\N	0	0	\N	\N	1.080
